MO_Energy_eV,Cd-Cl,Cd-S,Cl-S
-8.870261750759344,-0.0014161273828177745,0.04671392402654023,0.017601123477376034
-8.870057865373399,-0.0014138290427013255,0.04671346804208045,0.01760947627240834
-8.86997829999574,-0.001413344732652109,0.04669758983541035,0.01760460866536725
-8.785806407797828,-0.018314238951596812,0.07143741732406077,0.0009410601814778786
-8.785712446441876,-0.01831079305553138,0.07145060673340166,0.0009405267013424607
-8.785488881638745,-0.018304794089170184,0.07144539414709536,0.0009416265220485888
-8.617404666436768,-0.0070077867707236,0.012374759986676481,0.001012985552462693
-8.617178792580296,-0.007014735077589178,0.012406773166340571,0.0010144211396816336
-8.617093937889571,-0.007026158252762078,0.012429720726468597,0.0010107867147095301
-8.598536273658206,-0.017863041469897603,0.022590004744243716,8.006583204318171e-05
-8.333668945629434,-0.044644518183630306,0.07749793185172416,-0.014177844097225379
-8.33351373883469,-0.04462764032927605,0.07750927604613501,-0.014169307404284882
-8.333161946170929,-0.04459081870664419,0.0775167797934908,-0.014159123923315826
-8.228373753221033,-0.0643537475100119,0.08232492336570078,-0.02095610531026271
-8.227567552722382,-0.06433867423654031,0.082271595074263,-0.020970649126950066
-8.153859659105636,-0.05775185148391387,0.10387832978969373,-0.01595803148640957
-8.153301184501215,-0.057734879164781525,0.10388619791902559,-0.015937860474973465
-8.152887405140733,-0.05770426229928636,0.10394970194327129,-0.015893176261894033
-8.123439022624082,0.00038145240953081226,0.09269726293864337,0.0005283452104791652
-8.079602592520134,-0.004659243574082065,0.041422617797992875,-0.018043109689814166
-8.079520358330747,-0.004708037197643167,0.04133605956102868,-0.0181147808908658
-8.079355123015844,-0.004688824570149806,0.0414291487488163,-0.01806685267488393
-7.802250827921939,-0.027430909886219455,0.06176198296522676,-0.007398499304862478
-7.801940944154903,-0.027387123018968677,0.06175359875498355,-0.007400269524794666
-7.801614866687897,-0.027388901107279956,0.06173972744587949,-0.007397763757667766
-7.672419435028025,-0.009143794335101384,0.06099243138701789,0.0001569778046163279
-7.671867792989243,-0.009163480799763177,0.06096798861395955,0.00015480947053076008
-7.606789244777961,0.002115670190929461,0.02835594239582882,-0.0034023307350814574
-7.606548192629199,0.002100738472665416,0.02836932112883383,-0.0034238021453013336
-7.606292959437648,0.0020904944600374543,0.02837513833957761,-0.0034369071008196034
-7.4445677952262495,-0.00019365855241559044,0.043452070800367455,-0.0033304083485011303
-7.444376518649648,-0.00019540932743448956,0.043433587158527034,-0.00332644712406708
-7.444263684120943,-0.00019958476203394126,0.04340846603935334,-0.0033289140965320554
-7.204507135038171,0.0014698899597833139,0.040669206579035576,-0.0018187960886847483
-7.2043180169043115,0.0014741330962450062,0.04063239721411526,-0.0018260215335991318
-7.204181691405997,0.001547796347517764,0.040478778333620534,-0.0018164106692676095
-7.199542934666771,-0.004184555390769787,0.05121871273462163,-0.0021682093616656795
-7.199379546211972,-0.004283192099986475,0.051324160061705,-0.002185869459606107
-7.026599489293594,0.002149060618575749,0.02354187977524142,-0.00021114452385508284
-7.026261556013648,0.002144706065689218,0.02346993059954307,-0.00021044619236031952
-7.02595371035912,0.0021457432827426196,0.02346938199686427,-0.00021074819825045844
-3.737648830496509,-0.2736301580964598,-1.3035454010847236,0.01719936658582587
-2.9760904660987233,-0.3140270923993068,-1.0398194759487165,0.020397568110488495
-2.975619454757516,-0.31398781870721804,-1.040019617255319,0.020392520077988238
-2.975239732851422,-0.313871802293684,-1.0401351971495947,0.020388156690212315
-2.5226960263801397,-0.030756012612583095,-0.7633456784883232,-0.0013707135575142043
-2.496578221528701,-0.12424828062038706,-0.7569173868331275,0.01356020831582461
-2.4962616929413084,-0.12421140869901222,-0.7563481127718107,0.013568513736980738
-2.4959187911447267,-0.12435414392542905,-0.7573232542591403,0.01358973752823715
-2.303988308340264,-0.35460846454293343,-0.6777380685256548,0.042099977358193014
-2.30336206559045,-0.35498513844375995,-0.6787962329530128,0.042201595286192294
-2.0890722976586242,-0.049270504479962875,-0.2500456396577402,0.010245184393239015
-2.088750055213316,-0.049591390343192064,-0.250939748109198,0.010298751575486946
-1.9463693754930473,-0.17740774517569247,-0.5858785356345869,0.024257420704889142
-1.9458909981725603,-0.17743920941671584,-0.5862223929534878,0.02427822194198332
-1.9456796662447775,-0.17749504112418593,-0.5864066954759779,0.024286084194399312
-1.7543801847381584,-0.10130176062173035,-0.47657932032195854,0.012623002957532646
-1.754124573346873,-0.1014969108119365,-0.4754119861402186,0.012636506832011453
-1.7534122011949633,-0.10137854640843202,-0.4756511110259236,0.012617972365372097
-1.6328742069202093,-0.4525194370940247,-0.21827569382929815,-0.012881342736266456
-1.5322920740311303,-0.125526627823743,-0.9990673057374775,0.009240682571897946
-1.5313944750777422,-0.12585223361842018,-0.9985591716659862,0.009264075754637335
-1.5304048169461562,-0.12621033186381028,-0.9992574835359171,0.009282561125457877
-0.258425784192079,-0.1547654696020084,-0.6179363797167524,-0.010051912004570583
-0.1329564181926905,-0.3775266022447531,-0.45870038252507256,-0.019370975610689338
-0.132401960369629,-0.377108182933666,-0.45992168952988854,-0.0193595219911477
-0.1318775705679644,-0.37703256397822454,-0.46025467787529806,-0.019361282811036187
0.10072272921586825,-0.05281285011032639,-0.5802763035100311,0.0035844406078128508
0.10141839170540216,-0.052944883400952256,-0.5802087807777332,0.003590845678830693
0.10223103324181623,-0.05253691805995717,-0.5816788069615991,0.0036005904930561366
0.6611026855891549,0.004786950925678521,-0.43629107471420414,0.0036640591991568923
0.6618310364313327,0.0047851034360362615,-0.4373384258781399,0.0036496912243160393
0.6622975195777309,0.0047862057286657345,-0.4370908113544182,0.003656866529623393
